team_id,club_id,source,source_url,scraped_at
4950043,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
2728655,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
4950044,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
334230,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
3907918,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
4950045,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
5794155,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
2277267,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
4950046,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
26881407,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
2739919,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
4950047,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
15315771,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
15315789,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
10663803,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
10663804,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
13554267,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
21425787,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
21425789,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
10663805,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
