season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 28,14642172,C.D. NEWMAN 'B',3714683,6,20,10,1,9,90,70,20,31,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14642172&tipojuego=2,2026-08-05T01:05:12.516844+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 28,14642172,C.D. NEWMAN 'C',3714684,7,20,8,2,10,68,95,-27,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14642172&tipojuego=2,2026-08-05T01:05:12.516844+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 28,14642172,C.F. RAYO 70 'A',7274912,8,20,5,1,14,53,105,-52,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14642172&tipojuego=2,2026-08-05T01:05:12.516844+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 28,14642172,C.D. VICALVARO 'E',681228,9,20,5,0,15,58,151,-93,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14642172&tipojuego=2,2026-08-05T01:05:12.516844+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 28,14642172,SPORTING SAN FERNANDO HENARES 'C',10663456,10,20,3,1,16,42,119,-77,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14642172&tipojuego=2,2026-08-05T01:05:12.516844+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 28,14642172,C.D.E. OLIMPICO DE MADRID,14262760,11,20,0,0,20,16,231,-215,-3,3,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14642172&tipojuego=2,2026-08-05T01:05:12.516844+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,C.D. MEJOREÑO 'A',10677674,1,20,16,3,1,109,16,93,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,ESCUELA DE FUTBOL ARGANDA 'B',680784,2,20,15,2,3,116,20,96,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,C.D. RAYO VELILLA 'A',3359671,3,20,14,3,3,74,25,49,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,A.D. NUEVO BAZTAN 'A',1031828,4,20,14,3,3,61,15,46,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,A.D. ARGANDA C.F. 'B',3342552,5,20,8,4,8,43,49,-6,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,C.D. RIVAS JARAMA 'A',13917578,6,20,10,1,9,68,54,14,28,3,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,A.D. ARGANDA C.F. 'C',3343930,7,20,8,2,10,45,59,-14,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,ESCUELA DE FUTBOL ARGANDA 'C',680785,8,20,7,2,11,30,51,-21,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,E.M.F. DE CARABAÑA,2366797,9,20,4,3,13,42,62,-20,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,C.D. UNION DEPORTIVA VILLAR DEL OLMO,12350516,10,20,2,0,18,17,120,-103,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 29,14602100,RACING VALDILECHA-VALMES,13571005,11,20,0,1,19,8,142,-134,1,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602100&tipojuego=2,2026-08-05T01:05:12.030124+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,ESCUELA DE FUTBOL ARGANDA 'D',680786,1,22,20,1,1,124,21,103,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,A.D. NUEVO BAZTAN 'B',1031829,2,22,19,1,2,120,31,89,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,CLUB ATLETICO TORRES 'A',4944587,3,22,18,3,1,109,26,83,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,C.D. RAYO VELILLA 'B',5309269,4,22,14,0,8,78,38,40,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,UNION DEPORTIVA LA POVEDA 'B',680874,5,22,14,0,8,101,55,46,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,C.D. RIVAS JARAMA 'B',13919579,6,22,11,3,8,88,66,22,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,ATLETICO VELILLA,6815348,7,22,9,1,12,72,63,9,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,C.F. CAMPO REAL 'C',4047211,8,22,8,0,14,99,88,11,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,RIVAS FUTBOL CLUB 'D',10645509,9,22,6,0,16,56,105,-49,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,ESCUELA DE FUTBOL ARGANDA 'E',681033,10,22,4,2,16,34,99,-65,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,C.D. MEJOREÑO 'B',2720902,11,22,2,1,19,14,124,-110,4,3,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 30,14602449,A.D. ARGANDA C.F. 'D',3346922,12,22,1,0,21,14,193,-179,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14602449&tipojuego=2,2026-08-05T01:05:12.420219+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,C.D. MAR ABIERTO 'A',2155,1,22,21,1,0,149,19,130,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,A.D. NUEVA CASTILLA 'A',2278642,2,22,18,1,3,130,31,99,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,S.A.D. A.D.C. PARQUE SURESTE 'C',3344250,3,22,17,1,4,109,32,77,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,C.D. MAR ABIERTO 'B',13549422,4,22,15,0,7,93,56,37,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,S.A.D. A.D.C. PARQUE SURESTE 'B',3010973,5,22,13,2,7,80,65,15,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,C.D. MAR ABIERTO 'D',2154,6,22,9,3,10,82,86,-4,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,C.D. TAJAMAR 'C',10658392,7,22,9,2,11,76,99,-23,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,LA GAVIA C.F. 'B',10656717,8,22,7,4,11,54,83,-29,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,A.D. NUEVA CASTILLA 'B',10656362,9,22,6,1,15,64,85,-21,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,LA GAVIA C.F. 'C',13551668,10,22,4,0,18,33,130,-97,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,C.D. MAR ABIERTO 'C',304412,11,22,3,1,18,37,142,-105,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 31,14604012,C.D. TAJAMAR 'D',10658394,12,22,2,0,20,32,111,-79,6,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14604012&tipojuego=2,2026-08-05T01:05:12.622366+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,C.D. SANTA EUGENIA 1976,747,1,22,20,2,0,136,23,113,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,CENTRO DEPORTIVO VALLECAS,371608,2,22,18,1,3,114,22,92,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,ADEPO PALOMERAS 'C',300122,3,22,18,1,3,140,31,109,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,ESCUELA DEP.MORATALAZ 'D',643,4,22,17,0,5,150,47,103,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,ESCUELA DEP.MORATALAZ 'E',308707,5,22,10,0,12,54,71,-17,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,ESC.F. JUVENTUD MADRID 'B',981,6,22,9,3,10,63,61,2,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,GREDOS SAN DIEGO-VALLECAS 'L',4935746,7,22,8,3,11,68,105,-37,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,C.D. TAJAMAR 'B',3357432,8,22,7,5,10,58,98,-40,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,C.F.D. ELIDA OLIMPIA 'C',6964047,9,22,6,2,14,42,85,-43,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,ESCUELA DEP.MORATALAZ 'F',363520,10,22,4,2,16,21,85,-64,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,ADEPO PALOMERAS 'D',467002,11,22,3,1,18,29,134,-105,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 32,14605083,C.D. SPORT VILLA DE VALLECAS 'B',466996,12,22,1,2,19,31,144,-113,5,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605083&tipojuego=2,2026-08-05T01:05:16.312963+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,ADEPO PALOMERAS 'A',1698,1,20,19,1,0,152,20,132,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,S.A.D. FUNDACION RAYO VALLECANO 'E',334092,2,20,18,1,1,162,17,145,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,C.D. ASOC RETIRO SUR 'A',13550615,3,20,14,0,6,134,71,63,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,C.D. DOSA 'B',666,4,20,12,2,6,87,63,24,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,S.A.D. FUNDACION RAYO VALLECANO 'F',846947,5,20,10,3,7,105,75,30,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,VALLECAS C.F. 'C',680468,6,20,9,0,11,91,98,-7,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,C.D. ASOC RETIRO SUR 'B',13550616,7,20,8,3,9,92,114,-22,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,S.A.D. FUNDACION RAYO VALLECANO 'G',1031521,8,20,8,2,10,75,88,-13,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,ADEPO PALOMERAS 'B',1699,9,20,4,0,16,42,138,-96,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,GREDOS SAN DIEGO-VALLECAS 'K',360431,10,20,1,0,19,27,134,-107,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 33,14605738,SECCION DEPORTIVA DEL POZO 'B',2714733,11,20,1,0,19,17,166,-149,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14605738&tipojuego=2,2026-08-05T01:05:16.063500+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,C.D. SAN VIATOR 'A',809,1,24,21,2,1,145,30,115,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,REAL C.D. CARABANCHEL 'B',300129,2,24,19,2,3,133,34,99,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,A.D. GIGANTES 'B',317847,3,24,17,3,4,128,44,84,54,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,C.D. COLONIA MOSCARDO 'A',91,4,24,16,3,5,132,57,75,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,C.F. MADRID RIO 'E',4941877,5,24,14,3,7,76,40,36,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,C.F. MADRID RIO 'F',4941878,6,24,12,2,10,54,46,8,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852, C.F. MADRID RIO 'G',7274908,7,24,10,4,10,66,47,19,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,A.D. ORCASITAS 'A',955,8,24,9,5,10,81,54,27,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,A.D. GIGANTES 'C',407994,9,24,9,1,14,64,88,-24,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,A.D. ORCASITAS 'B',956,10,24,5,5,14,54,97,-43,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,REAL C.D. CARABANCHEL 'D',467025,11,24,6,1,17,45,131,-86,19,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,C.D. SAN VIATOR 'B',808,12,24,2,1,21,36,179,-143,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 34,14606852,C.D. COLONIA MOSCARDO 'B',300127,13,24,0,0,24,6,173,-167,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14606852&tipojuego=2,2026-08-05T01:05:16.198709+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 35,14607926,C.D. SAN CRISTOBALDE LOS ANGELES 'A',1276,1,24,22,1,1,156,43,113,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14607926&tipojuego=2,2026-08-05T01:05:15.933297+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 35,14607926,A.D. VILLAVERDE BAJO 'A',1845,2,24,20,2,2,178,41,137,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14607926&tipojuego=2,2026-08-05T01:05:15.933297+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 35,14607926,A.D. ESCUELA FUTBOL USERA 'A',1430,3,24,16,2,6,92,49,43,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14607926&tipojuego=2,2026-08-05T01:05:15.933297+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,13564827,Grupo 35,14607926,A.J.D.C. LA MANCHA,1145,4,24,15,3,6,134,64,70,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564827&grupo=14607926&tipojuego=2,2026-08-05T01:05:15.933297+00:00
