match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5144772,416,11052856,46,46,100,amarilla,False
5144776,2243,10366977,32,32,100,amarilla,False
5144776,1747,19305117,22,22,100,amarilla,False
5144776,1747,11192269,54,54,100,amarilla,False
5144776,1747,11179517,57,57,100,amarilla,False
5144769,203,14225962,50,50,100,amarilla,False
5144770,487,16255745,38,38,100,amarilla,False
5144770,6819635,20563231,46,46,100,amarilla,False
5144770,6819635,11886713,57,57,100,amarilla,False
5144774,553,11799442,48,48,100,amarilla,False
5144774,2212,10395443,43,43,100,amarilla,False
5144774,2212,10395443,59,59,101,roja,False
5144783,2243,12857705,19,19,100,amarilla,False
5144784,203,11568697,45,45,100,amarilla,False
5144781,1319,15916403,39,39,100,amarilla,False
5144781,1319,14747439,57,57,100,amarilla,False
5144778,6819635,12614438,11,11,100,amarilla,False
5144778,6819635,12625916,44,44,100,amarilla,False
5144779,378276,16814042,12,12,100,amarilla,False
5144777,487,2804157,38,38,100,amarilla,False
5144780,416,11077098,60,60,101,roja,False
5144780,300648,10912560,55,55,100,amarilla,False
5144780,300648,14764533,58,58,100,amarilla,False
5144788,300648,10911929,23,23,100,amarilla,False
5144792,1747,11930854,30,30,100,amarilla,False
5144787,300422,11648121,22,22,100,amarilla,False
5144786,2039,11232530,20,20,100,amarilla,False
5144786,2039,10338182,44,44,100,amarilla,False
5144800,203,11591879,40,40,100,amarilla,False
5144798,2243,13086959,27,27,100,amarilla,False
5144799,1747,13397065,8,8,100,amarilla,False
5144799,1747,11179517,21,21,100,amarilla,False
5144795,6819635,13237266,11,11,100,amarilla,False
5144795,300648,11810503,10,10,101,roja,False
5144793,487,10430119,59,59,100,amarilla,False
5144797,1408,22761346,12,12,100,amarilla,False
5144797,1408,14484368,17,17,100,amarilla,False
5144797,1408,20540716,58,58,100,amarilla,False
5144794,846960,13846731,22,22,100,amarilla,False
5144794,300422,21805028,21,21,100,amarilla,False
5144794,300422,21805028,22,22,100,amarilla,True
5144803,300648,10911910,49,49,100,amarilla,False
5144803,846960,22476100,51,51,100,amarilla,False
5144809,300422,10351216,40,40,100,amarilla,False
5144810,300648,10911894,22,22,101,roja,False
5144810,300648,6464981,26,26,100,amarilla,False
5144810,300648,10912170,52,52,100,amarilla,False
5144814,1747,11178643,48,48,100,amarilla,False
