match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5465512,8947058,55388,20,20,100,amarilla,False
5465520,21430596,25745613,45,45,100,amarilla,False
5567815,308372,26082582,20,20,100,amarilla,False
5567815,308372,26082582,20,20,101,roja,False
5567815,21408117,13502857,11,11,100,amarilla,False
5567817,21408117,13502857,10,10,100,amarilla,False
5567817,21408117,13502857,10,10,101,roja,False
5567819,308372,26082582,10,10,101,roja,False
5567821,2733674,20018924,16,16,100,amarilla,False
5567821,2733674,20018924,16,16,101,roja,False
5567824,2733674,20018924,8,8,100,amarilla,False
5567843,1031445,25427574,4,4,100,amarilla,False
5501432,17131543,25625944,45,45,101,roja,False
5501466,21385435,25602980,36,36,100,amarilla,False
5490966,24032136,25022273,35,35,100,amarilla,False
5491022,12445027,23710604,44,44,100,amarilla,False
5491019,24032136,20091632,999,999,101,roja,False
5505081,3352395,24034415,35,35,100,amarilla,False
5505083,3155,20700726,35,35,100,amarilla,False
5505129,3389319,22193241,40,40,100,amarilla,False
5491389,467005,22992903,35,35,100,amarilla,False
5491450,718581,26019806,47,47,100,amarilla,False
5491459,718583,26019887,16,16,100,amarilla,False
5517935,1031636,15904113,21,21,100,amarilla,False
5517971,1085,16772858,50,50,101,roja,False
5518034,24852226,25649006,24,24,100,amarilla,False
5518033,887924,21792873,16,16,100,amarilla,False
5518032,540035,25762667,16,16,100,amarilla,False
5518062,24005918,20003879,18,18,100,amarilla,False
5518062,1325,22779045,19,19,100,amarilla,False
5491720,2272010,16900140,42,42,100,amarilla,False
5491770,2743776,21953484,24,24,100,amarilla,False
5491878,846739,20799242,16,16,100,amarilla,False
5491876,21412896,23068967,18,18,100,amarilla,False
5523841,2276209,25749024,20,20,100,amarilla,False
5523881,10656631,26148759,18,18,100,amarilla,False
5523881,10656631,26148759,18,18,100,amarilla,False
5523915,24843858,22986360,48,48,100,amarilla,False
5523944,3768632,16699496,35,35,100,amarilla,False
5507734,17120371,26065479,30,30,100,amarilla,False
5507732,17202744,25650038,45,45,100,amarilla,False
5507752,21430988,20395997,38,38,100,amarilla,False
5507753,334130,26449712,40,40,100,amarilla,False
5508027,846749,20633158,20,20,100,amarilla,False
5507802,17202744,25650038,26,26,100,amarilla,False
5529157,17151712,26098903,40,40,100,amarilla,False
5529223,15269376,974179,40,40,100,amarilla,False
5529224,878527,25936672,40,40,100,amarilla,False
5529252,20228176,26481833,34,34,100,amarilla,False
5525111,13549447,20773155,39,39,100,amarilla,False
5525111,13549447,25865912,40,40,100,amarilla,False
5525133,8177122,24125181,12,12,100,amarilla,False
5501881,15287703,26152890,999,999,101,roja,False
5501916,24679534,23911843,18,18,100,amarilla,False
5525175,214,19499556,41,41,100,amarilla,False
5525174,213,20616836,48,48,100,amarilla,False
5525187,213,13356015,42,42,100,amarilla,False
5525187,2276906,25122013,49,49,100,amarilla,False
5525238,218,23912428,999,999,101,roja,False
5525247,2600,26012639,28,28,100,amarilla,False
5525248,2276906,25122013,13,13,100,amarilla,False
5506736,304410,16206635,38,38,100,amarilla,False
5506755,2196,25691710,9,9,100,amarilla,False
5506768,2627,20984743,38,38,100,amarilla,False
5507001,466999,20502064,999,999,100,amarilla,False
5507055,466999,20584407,21,21,100,amarilla,False
5507062,8927929,23722506,31,31,100,amarilla,False
5493894,600715,657761,35,35,100,amarilla,False
5493894,600715,24546606,35,35,100,amarilla,False
5493910,21492722,23022147,47,47,100,amarilla,False
5506835,24780504,25908221,38,38,100,amarilla,False
5493934,12382162,22243756,37,37,100,amarilla,False
5493932,600715,657761,10,10,100,amarilla,False
5493952,24780504,25908221,45,45,100,amarilla,False
5493968,2729338,25634293,35,35,100,amarilla,False
5493984,600715,24546606,999,999,100,amarilla,False
5493990,600715,24546606,40,40,101,roja,False
5493639,4935747,23866982,50,50,100,amarilla,False
5493691,15283809,24757160,6,6,100,amarilla,False
5493700,756,25893699,29,29,101,roja,False
5493715,846753,25658585,24,24,100,amarilla,False
5493715,846753,25658585,42,42,100,amarilla,True
5493725,15283809,24757160,49,49,100,amarilla,False
5493523,3353736,23155724,43,43,100,amarilla,False
5493546,15409973,25193690,43,43,100,amarilla,False
5526017,334146,16807590,30,30,100,amarilla,False
5493574,11641458,21464561,24,24,100,amarilla,False
5493574,11641458,20725332,43,43,100,amarilla,False
5493223,12382161,38420,44,44,100,amarilla,False
5493302,334348,25720351,35,35,100,amarilla,False
5493311,12382161,25516551,35,35,100,amarilla,False
5492998,20257767,26208758,40,40,100,amarilla,False
5493055,380533,23110803,48,48,100,amarilla,False
5492785,466967,16277476,29,29,100,amarilla,False
5492805,2283908,25798131,42,42,100,amarilla,False
5492839,902052,6161,35,35,100,amarilla,False
5492841,6815357,16682195,48,48,100,amarilla,False
5492852,466985,24887142,24,24,100,amarilla,False
5492884,2283908,25955194,29,29,100,amarilla,False
5507291,24685426,24776740,45,45,100,amarilla,False
5507378,21431435,25214512,47,47,100,amarilla,False
5507387,17128439,19918503,10,10,100,amarilla,False
5507387,17128439,20357588,10,10,100,amarilla,False
5507387,17128439,20458704,10,10,100,amarilla,False
5507387,17128439,20357588,15,15,100,amarilla,True
5507382,8255719,20228511,48,48,100,amarilla,False
