match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5334891,300164,13385155,45,45,100
5334891,305,14892277,1,1,100
5334891,305,20661074,25,25,100
5334891,305,14892277,35,35,100
5334891,305,20661074,44,44,100
5334892,846733,15684148,40,40,100
5334892,846733,16626576,45,45,100
5334892,846733,15360487,49,49,100
5334892,587,16638023,11,11,100
5334892,587,16638023,14,14,100
5334892,587,21601838,26,26,100
5334900,586,14662030,13,13,100
5334900,586,17022580,44,44,100
5334900,586,17022580,47,47,100
5334897,2216,14541831,8,8,100
5334897,2216,14541831,26,26,100
5334897,2216,14509592,30,30,100
5334897,300164,13428669,45,45,100
5334898,305,17092810,25,25,100
5334898,305,17092810,32,32,100
5334898,846733,15360487,38,38,100
5334901,6821040,16554587,20,20,100
5334901,6821040,16623494,25,25,100
5334901,6821040,23056385,35,35,100
5334901,6821040,16623494,41,41,100
5334901,6821040,16625279,43,43,100
5334901,6821040,16623494,50,50,100
5334899,587,13436966,46,46,100
5334899,587,21601838,50,50,100
5334899,15305816,20215716,3,3,100
5334899,15305816,16622963,13,13,100
5334899,15305816,16622963,36,36,100
5334899,15305816,15616797,44,44,100
5334895,2141,20279691,5,5,100
5334895,2141,21680196,13,13,100
5334895,3035,16358553,2,2,100
5334895,3035,16312407,17,17,100
5334895,3035,16265018,21,21,100
5334895,3035,16265018,45,45,100
5334904,14,16490746,1,1,100
5334904,14,13395227,2,2,100
5334904,14,13503050,3,3,100
5334904,14,13503050,14,14,100
5334904,14,13503050,18,18,100
5334904,14,13503050,23,23,100
5334904,14,13503050,26,26,100
5334904,14,13503050,28,28,100
5334904,14,15674669,35,35,100
5334904,14,13503050,36,36,100
5334904,14,19402664,39,39,100
5334904,14,15674669,40,40,100
5334904,14,16061953,45,45,100
5334902,3035,22625396,4,4,100
5334902,3035,16336332,9,9,100
5334902,3035,16336332,13,13,100
5334902,3035,16265098,18,18,100
5334902,3035,16371196,24,24,100
5334902,3035,16371196,25,25,100
5334902,3035,22625396,27,27,100
5334902,3035,16358553,32,32,100
5334902,3035,16566596,33,33,100
5334902,3035,16336332,41,41,100
5334902,3035,16265018,43,43,100
5334902,3035,16265098,44,44,100
5334902,3035,16566596,48,48,100
5334906,15305816,16399352,10,10,100
5334906,15305816,20215716,21,21,100
5334906,15305816,16622963,26,26,100
5334906,15305816,20171288,44,44,100
5334906,305,16577551,2,2,100
5334906,305,20661074,6,6,100
5334906,305,25842771,11,11,100
5334906,305,25842771,15,15,100
5334907,334123,14914120,10,10,100
5334907,334123,13395613,21,21,100
5334907,587,13436966,46,46,100
5334905,846733,15684148,6,6,100
5334905,846733,16626576,21,21,100
5334905,2216,14509592,4,4,100
5334905,2216,15215202,7,7,100
5334905,2216,16646592,22,22,100
5334905,2216,19281593,25,25,100
5334905,2216,19281593,32,32,100
5334905,2216,14541831,45,45,100
5334908,6821040,23056385,23,23,100
5334908,586,24256933,6,6,100
5334908,586,16473729,19,19,100
5334908,586,24256933,29,29,100
5334908,586,16473729,30,30,100
5334908,586,24256933,32,32,100
5334908,586,15100467,33,33,100
5334908,586,24256933,35,35,100
5334908,586,13424057,43,43,100
5334910,2141,21680196,3,3,102
5334910,2141,21680196,50,50,100
5334910,300164,13385155,43,43,100
5334911,14,19402664,20,20,100
5334911,14,15674669,25,25,100
5334911,14,14899871,26,26,100
5334911,14,16480694,41,41,100
5334911,14,19364992,44,44,100
5334911,14,19402664,45,45,100
5334911,14,16490746,46,46,100
5334911,846733,15352515,39,39,100
5334914,587,16274700,16,16,100
5334914,587,15359219,17,17,100
5334914,587,21601838,28,28,100
5334914,587,19677598,43,43,100
5334914,587,16552947,50,50,100
5334914,6821040,16628648,49,49,100
5334913,305,20661074,5,5,100
5334913,305,20661074,19,19,100
5334913,334123,13428631,10,10,100
5334913,334123,15987245,17,17,100
5334913,334123,15988479,20,20,100
5334913,334123,19997034,38,38,100
5334915,586,14953168,4,4,100
5334915,586,16473729,10,10,100
5334915,586,15100467,11,11,100
5334915,586,17022580,14,14,100
5334915,586,14521898,16,16,100
5334915,586,17022580,19,19,100
5334915,586,24256933,20,20,100
5334915,586,24256933,21,21,100
5334915,586,17022580,22,22,100
5334915,586,13424057,29,29,100
5334915,586,14953168,30,30,100
5334915,586,16473729,37,37,100
5334915,586,17022580,43,43,100
5334915,586,14521898,48,48,100
5334912,2216,16646592,48,48,100
5334912,15305816,21701438,27,27,100
5334912,15305816,20171288,40,40,100
5334916,586,16473729,36,36,100
5334916,586,13424057,46,46,100
5334916,586,16473729,48,48,100
5334917,305,14892277,7,7,100
5334917,305,16577551,25,25,100
5334917,305,14892277,31,31,100
5334917,305,16577551,35,35,100
5334917,305,16506827,38,38,100
5334917,305,20661074,47,47,100
5334918,2216,14541831,27,27,100
5334918,2216,19282685,28,28,100
5334918,334123,21824760,14,14,100
5334918,334123,15987245,43,43,100
5334919,14,15674669,18,18,100
5334919,14,13503050,20,20,100
5334919,14,13503050,23,23,100
5334919,14,13395227,30,30,100
5334919,14,13503050,31,31,100
5334920,2141,14839170,20,20,100
5334920,846733,15684148,2,2,100
5334920,846733,15681715,20,20,100
5334921,3035,22625396,3,3,100
5334921,3035,16265018,22,22,100
5334921,3035,16371196,40,40,100
5334923,587,21601838,4,4,100
5334923,587,13428740,6,6,100
5334923,587,19677598,19,19,100
5334923,587,16552947,23,23,100
5334923,587,19677598,30,30,100
5334923,587,19430329,35,35,100
5334923,587,19677598,36,36,100
5334923,587,19430329,37,37,100
5334923,587,19430329,49,49,100
5334924,586,14953168,11,11,100
5334924,586,24256933,25,25,100
5334924,586,24256933,28,28,100
5334924,586,16473729,30,30,100
5334924,586,14953168,47,47,100
5334928,846733,15681715,15,15,100
5334928,846733,21612890,28,28,100
5334928,846733,15684148,37,37,100
5334928,846733,15681715,38,38,100
5334928,846733,15360487,40,40,100
5334928,3035,22625396,2,2,100
5334928,3035,22625396,7,7,100
5334928,3035,16358758,32,32,100
5334928,3035,16265018,34,34,100
5334928,3035,16358758,41,41,100
5334926,14,14899871,2,2,100
5334926,14,15803813,12,12,100
5334926,14,13503050,23,23,100
5334926,14,13503050,28,28,100
5334926,14,13503050,30,30,100
5334926,14,13395227,37,37,100
5334926,14,16480694,40,40,100
5334926,14,16504760,41,41,100
5334927,15305816,16399352,5,5,100
5334927,2141,14778389,4,4,100
5334933,2141,22875635,23,23,100
5334933,2141,14839170,35,35,100
5334931,2216,14509592,30,30,100
5334931,586,16473729,3,3,100
5334931,586,14662030,26,26,100
5334931,586,15100467,50,50,100
5334932,14,16504760,13,13,100
5334932,14,13503050,14,14,100
5334932,14,13503050,16,16,100
5334932,14,13503050,19,19,100
5334932,14,16490746,31,31,100
5334932,14,16061953,48,48,100
